generated_at_utc,strategy_id,profile,symbol,interval,capital_usdt,start_time_utc,end_time_utc,trade_count,win_rate,profit_factor,max_drawdown,net_pnl,benchmark_net_pnl,excess_return,report_path_json,report_path_md
2026-03-01T03:57:45Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30967854,5428.33699663,11606.38269298,24524.52579433,-12918.14310135,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035745.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035745.md
2026-03-01T03:58:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30808823,5470.62265016,11563.21478432,24524.52579433,-12961.31101000,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035816.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035816.md
2026-03-01T03:58:46Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30967854,5428.33699663,11606.38269298,24524.52579433,-12918.14310135,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035846.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035846.md
2026-03-01T03:59:15Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30808823,5470.62265016,11563.21478432,24524.52579433,-12961.31101000,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035915.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035915.md
2026-03-01T03:59:45Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30956192,5417.14302134,11557.01025507,24524.52579433,-12967.51553926,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035945.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_035945.md
2026-03-01T04:00:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30796560,5459.42867487,11513.84234641,24524.52579433,-13010.68344792,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040016.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040016.md
2026-03-01T04:00:45Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30956192,5417.14302134,11557.01025507,24524.52579433,-12967.51553926,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040045.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040045.md
2026-03-01T04:01:15Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30796560,5459.42867487,11513.84234641,24524.52579433,-13010.68344792,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040115.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040115.md
2026-03-01T04:01:45Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30524554,5534.85251748,11621.94936233,24524.52579433,-12902.57643200,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040145.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040145.md
2026-03-01T04:02:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30368627,5577.13817101,11578.78145367,24524.52579433,-12945.74434066,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040216.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040216.md
2026-03-01T04:02:46Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30524554,5534.85251748,11621.94936233,24524.52579433,-12902.57643200,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040246.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040246.md
2026-03-01T04:03:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30368627,5577.13817101,11578.78145367,24524.52579433,-12945.74434066,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040316.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040316.md
2026-03-01T04:03:46Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30517245,5528.63364232,11594.52023015,24524.52579433,-12930.00556417,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040346.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040346.md
2026-03-01T04:04:16Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30360998,5570.91929585,11551.35232150,24524.52579433,-12973.17347283,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040416.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040416.md
2026-03-01T04:04:47Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30517245,5528.63364232,11594.52023015,24524.52579433,-12930.00556417,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040447.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040447.md
2026-03-01T04:05:17Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30360998,5570.91929585,11551.35232150,24524.52579433,-12973.17347283,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040517.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_040517.md
2026-03-01T04:13:27Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,9,0.33333333,0.77091119,351.65541340,-104.90860018,24524.52579433,-24629.43439450,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260301_041327.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20211231_20260301_041327.md
2026-03-01T04:15:51Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,74,0.37837838,1.25615473,2746.64433598,1887.07776975,24524.52579433,-22637.44802457,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260301_041551.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20211231_20260301_041551.md
2026-03-01T04:17:34Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,10,0.30000000,0.96991455,24434.18407630,-728.61665811,24524.52579433,-25253.14245244,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260301_041734.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20211231_20260301_041734.md
2026-03-01T04:17:39Z,btc_regime_router_v11_sprint,v11,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,404,0.36881188,1.15789633,13313.83921177,11185.04945543,24524.52579433,-13339.47633890,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260301_041739.json,strategies/spot_btc_conservative_v1/reports/replay_v11_10k_20180101_20211231_20260301_041739.md
2026-03-01T04:17:43Z,btc_regime_router_v12_cost_robust,v12,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,223,0.39461883,1.45816831,5451.18146617,11953.61298698,24524.52579433,-12570.91280734,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260301_041743.json,strategies/spot_btc_conservative_v1/reports/replay_v12_10k_20180101_20211231_20260301_041743.md
2026-03-01T04:17:47Z,btc_regime_router_v13_bull_core,v13,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,267,0.36329588,1.30808823,5470.62265016,11563.21478432,24524.52579433,-12961.31101000,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_041747.json,strategies/spot_btc_conservative_v1/reports/replay_v13_10k_20180101_20211231_20260301_041747.md
2026-03-01T04:28:22Z,btc_regime_router_v13_bull_core,v13_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2021-12-31T23:59:59Z,151,0.38410596,1.60008325,4756.68279192,11010.87062302,24524.52579433,-13513.65517131,strategies/spot_btc_conservative_v1/reports/replay_v13_b_10k_20180101_20211231_20260301_042822.json,strategies/spot_btc_conservative_v1/reports/replay_v13_b_10k_20180101_20211231_20260301_042822.md
2026-02-27T12:24:11Z,btc_mean_reversion_v5,v5_mean_reversion,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,153,0.52287582,1.20451382,1122.33707803,1518.65783583,38769.84937669,-37251.19154085,strategies/spot_btc_conservative_v1/reports/replay_v5_mean_reversion_10k_20180101_20260228_20260227_122411.json,strategies/spot_btc_conservative_v1/reports/replay_v5_mean_reversion_10k_20180101_20260228_20260227_122411.md
2026-02-27T12:25:03Z,btc_regime_router_v7_calibrated,v7_1,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,146,0.50684932,1.26135014,727.29108407,1309.58731809,38769.84937669,-37460.26205860,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_20180101_20260228_20260227_122503.json,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_20180101_20260228_20260227_122503.md
2026-02-27T13:57:52Z,btc_regime_router_v7_calibrated,v7_1,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,146,0.50684932,1.26135014,727.29108407,1309.58731809,38769.84937669,-37460.26205860,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_20180101_20260228_20260227_135752.json,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_20180101_20260228_20260227_135752.md
2026-02-27T13:59:48Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,38769.84937669,-36526.40304806,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260227_135948.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260227_135948.md
2026-02-27T14:13:29Z,btc_regime_router_v7_calibrated,v7_1,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,146,0.50684932,1.26135014,727.29108407,1309.58731809,38769.84937669,-37460.26205860,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_20180101_20260228_20260227_141329.json,strategies/spot_btc_conservative_v1/reports/replay_v7_1_10k_20180101_20260228_20260227_141329.md
2026-02-27T14:15:27Z,btc_regime_router_v8_weekly,v8,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,92,0.48913043,1.77609011,516.12132720,2243.44632863,38769.84937669,-36526.40304806,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260227_141527.json,strategies/spot_btc_conservative_v1/reports/replay_v8_10k_20180101_20260228_20260227_141527.md
2026-02-27T14:18:18Z,btc_regime_router_v9_range_active,v9,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,157,0.44585987,1.43219981,2746.64433598,4235.43269856,38769.84937669,-34534.41667813,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260227_141818.json,strategies/spot_btc_conservative_v1/reports/replay_v9_10k_20180101_20260228_20260227_141818.md
2026-02-28T05:06:02Z,btc_regime_router_v10_startpoint_only,v10,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,15,0.33333333,1.71969111,25652.92754614,18715.59205207,38526.78554966,-19811.19349759,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_050602.json,strategies/spot_btc_conservative_v1/reports/replay_v10_10k_20180101_20260228_20260228_050602.md
2026-02-28T07:38:43Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.34589439,10367.41995704,40074.34101478,37153.39416874,2920.94684604,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_073843.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_073843.md
2026-02-28T07:39:56Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.36130391,10056.24441822,40760.97653850,37153.39416874,3607.58236976,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_073956.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_073956.md
2026-02-28T07:40:09Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.34902259,9933.61072701,38961.71535300,37153.39416874,1808.32118426,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074009.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074009.md
2026-02-28T07:40:23Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.33647765,9810.97703580,37162.45416750,37153.39416874,9.05999876,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074023.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074023.md
2026-02-28T07:40:37Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.32366051,9688.34334459,35363.19298200,37153.39416874,-1790.20118674,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074037.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074037.md
2026-02-28T07:40:51Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.35914879,10316.52995624,41428.55193557,37153.39416874,4275.15776683,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074051.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074051.md
2026-02-28T07:41:06Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.34711788,10193.89626503,39629.29075007,37153.39416874,2475.89658133,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074106.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074106.md
2026-02-28T07:41:21Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.33483451,10071.26257382,37830.02956457,37153.39416874,676.63539583,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074121.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074121.md
2026-02-28T07:41:35Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.32229066,9948.62888261,36030.76837907,37153.39416874,-1122.62578967,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074135.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074135.md
2026-02-28T07:41:49Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.35776393,10490.05364825,41873.60220028,37153.39416874,4720.20803154,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074149.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074149.md
2026-02-28T07:42:02Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.34589439,10367.41995704,40074.34101478,37153.39416874,2920.94684604,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074202.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074202.md
2026-02-28T07:42:17Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.33377946,10244.78626583,38275.07982928,37153.39416874,1121.68566054,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074217.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074217.md
2026-02-28T07:42:31Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.32141144,10122.15257462,36475.81864378,37153.39416874,-677.57552496,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074231.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074231.md
2026-02-28T07:42:45Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.35776393,10490.05364825,41873.60220028,37153.39416874,4720.20803154,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074245.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074245.md
2026-02-28T07:42:59Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.34589439,10367.41995704,40074.34101478,37153.39416874,2920.94684604,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074259.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074259.md
2026-02-28T07:43:13Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.33377946,10244.78626583,38275.07982928,37153.39416874,1121.68566054,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074313.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074313.md
2026-02-28T07:43:28Z,btc_regime_router_v11_sprint,v11_a,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,891,0.39955107,1.32141144,10122.15257462,36475.81864378,37153.39416874,-677.57552496,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074328.json,strategies/spot_btc_conservative_v1/reports/replay_v11_a_10k_20180101_20260228_20260228_074328.md
2026-02-28T07:43:41Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.38731791,7047.51710948,33148.46280584,37153.39416874,-4004.93136290,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074341.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074341.md
2026-02-28T07:43:54Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.37682302,7047.51710948,31968.32557464,37153.39416874,-5185.06859410,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074354.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074354.md
2026-02-28T07:44:07Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.36614136,7047.51710948,30788.18834343,37153.39416874,-6365.20582531,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074407.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074407.md
2026-02-28T07:44:22Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.35526791,7047.51710948,29608.05111223,37153.39416874,-7545.34305651,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074422.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074422.md
2026-02-28T07:44:36Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.38689011,7233.84470695,33884.93276957,37153.39416874,-3268.46139917,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074436.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074436.md
2026-02-28T07:44:48Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.37663303,7233.84470695,32704.79553837,37153.39416874,-4448.59863037,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074448.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074448.md
2026-02-28T07:45:02Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.36619766,7233.84470695,31524.65830716,37153.39416874,-5628.73586158,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074502.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074502.md
2026-02-28T07:45:16Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.35557931,7233.84470695,30344.52107595,37153.39416874,-6808.87309279,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074516.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074516.md
2026-02-28T07:45:29Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.38648139,7420.17230443,34621.40273330,37153.39416874,-2531.99143544,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074529.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074529.md
2026-02-28T07:45:42Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.37645159,7420.17230443,33441.26550209,37153.39416874,-3712.12866665,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074542.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074542.md
2026-02-28T07:45:56Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.36625141,7420.17230443,32261.12827089,37153.39416874,-4892.26589785,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074556.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074556.md
2026-02-28T07:46:10Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.35587646,7420.17230443,31080.99103968,37153.39416874,-6072.40312906,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074610.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074610.md
2026-02-28T07:46:23Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.38621889,7544.39070275,35112.38270912,37153.39416874,-2041.01145962,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074623.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074623.md
2026-02-28T07:46:37Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.37633510,7544.39070275,33932.24547791,37153.39416874,-3221.14869083,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074637.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074637.md
2026-02-28T07:46:50Z,btc_regime_router_v11_sprint,v11_b,BTCUSDT,4h,10000.0000,2018-01-01T00:00:00Z,2026-02-28T23:59:59Z,790,0.40000000,1.36628590,7544.39070275,32752.10824671,37153.39416874,-4401.28592203,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074650.json,strategies/spot_btc_conservative_v1/reports/replay_v11_b_10k_20180101_20260228_20260228_074650.md
